epirr_id,status,data_generating_centre,assay_type,experiment_type,uuid,inputs,inputs_ctl,original_read_length,original_read_length_ctl,trimmed_read_length,trimmed_read_length_ctl,software_version,chastity_passed,paired_end,analyzed_as_stranded,upload_date,data_file_path,epirr_id_without_version
IHECRE00000118.3,partial,BLUEPRINT,ChIP-Seq,H3K36me3,0dce9c16-535f-471b-ad45-224f36aa4319,EGAR00001129847,EGAR00001129853,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000118.3.0dce9c16-535f-471b-ad45-224f36aa4319.*,IHECRE00000118
IHECRE00000118.3,partial,BLUEPRINT,ChIP-Seq,H3K4me1,f08f1103-997f-4409-b03e-3cfa3d927115,EGAR00001129848,EGAR00001129853,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000118.3.f08f1103-997f-4409-b03e-3cfa3d927115.*,IHECRE00000118
IHECRE00000118.3,partial,BLUEPRINT,ChIP-Seq,H3K4me3,737304ba-5e4b-4bff-b937-7e42f6bd2d42,EGAR00001129866,EGAR00001129853,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000118.3.737304ba-5e4b-4bff-b937-7e42f6bd2d42.*,IHECRE00000118
IHECRE00000118.3,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,8cb18b91-e043-48ed-95cc-15545236ea07,EGAR00001122919,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000118.3.8cb18b91-e043-48ed-95cc-15545236ea07.*,IHECRE00000118
IHECRE00000118.3,partial,BLUEPRINT,WGBS,standard,6de69a11-3877-42aa-823d-dd0268c5a092,EGAR00001155931;EGAR00001155933;EGAR00001155935;EGAR00001155937;EGAR00001155939;EGAR00001155941;EGAR00001155943;EGAR00001155945;EGAR00001155947,nan,101;101;101;101;101;101;101;101;101,nan,101;101;101;101;101;101;101;101;101,nan,ihec-wgbs-containerv3.5.0,true,true,nan,07-07-2022,incoming/WGBS/07-07-2022/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000118.3.6de69a11-3877-42aa-823d-dd0268c5a092.*,IHECRE00000118
IHECRE00000119.2,partial,BLUEPRINT,WGBS,standard,f611d9c9-9fc7-4246-8e16-e30c881cd9d5,EGAR00001201164;EGAR00001201169;EGAR00001201173;EGAR00001201177;EGAR00001201181;EGAR00001201185;EGAR00001201231;EGAR00001201234;EGAR00001201237;EGAR00001201240;EGAR00001201243;EGAR00001201246;EGAR00001201249;EGAR00001201253;EGAR00001201257;EGAR00001201261;EGAR00001201265;EGAR00001201269;EGAR00001201273;EGAR00001201277;EGAR00001201193;EGAR00001201201,nan,101;101;101;101;101;101;101;101;101;101;101;101;101;101;101;101;101;101;101;101;101;101,nan,101;101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000119.2.f611d9c9-9fc7-4246-8e16-e30c881cd9d5.*,IHECRE00000119
IHECRE00000121.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,6767ca98-deae-49f6-b4ac-75d0144cef28,EGAR00001245912,EGAR00001185060,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.6767ca98-deae-49f6-b4ac-75d0144cef28.*,IHECRE00000121
IHECRE00000121.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,4a5cfc14-4daf-4d77-9a82-2b790575203a,EGAR00001185122,EGAR00001185060,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.4a5cfc14-4daf-4d77-9a82-2b790575203a.*,IHECRE00000121
IHECRE00000121.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,e9ec476a-ba27-4442-9d25-8e1fc0abb738,EGAR00001185120,EGAR00001185060,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.e9ec476a-ba27-4442-9d25-8e1fc0abb738.*,IHECRE00000121
IHECRE00000121.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,a3c721fe-088e-4da8-972b-3d6efe322bd3,EGAR00001185121,EGAR00001185060,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.a3c721fe-088e-4da8-972b-3d6efe322bd3.*,IHECRE00000121
IHECRE00000121.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,62fa2045-d9f3-4558-b7a5-d28794180b9a,EGAR00001185123,EGAR00001185060,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.62fa2045-d9f3-4558-b7a5-d28794180b9a.*,IHECRE00000121
IHECRE00000121.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,349adc40-f684-41b1-b366-9d629bebaf5a,EGAR00001246130;EGAR00001246133,nan,76;76,nan,75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000121.3.349adc40-f684-41b1-b366-9d629bebaf5a.*,IHECRE00000121
IHECRE00000121.3,complete,BLUEPRINT,WGBS,standard,cd60d225-f45f-4d16-98f2-5d3ec24845a6,EGAR00001251128;EGAR00001251148;EGAR00001251152;EGAR00001251156;EGAR00001251172;EGAR00001251176;EGAR00001251180;EGAR00001251184;EGAR00001251188;EGAR00001251192;EGAR00001251196;EGAR00001251228;EGAR00001251300;EGAR00001251304;EGAR00001251352,nan,101;101;101;101;101;101;101;101;101;101;101;101;101;101;101,nan,101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000121.3.cd60d225-f45f-4d16-98f2-5d3ec24845a6.*,IHECRE00000121
IHECRE00000122.3,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,b0fd07ba-473a-442d-868d-b6e01f31ede2,EGAR00001228969,nan,42,nan,42,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000122.3.b0fd07ba-473a-442d-868d-b6e01f31ede2.*,IHECRE00000122
IHECRE00000123.3,partial,BLUEPRINT,ChIP-Seq,H3K27ac,67fd8b1f-2ac4-44fb-acfb-34e084bc78d3,EGAR00001227997,EGAR00001228122,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000123.3.67fd8b1f-2ac4-44fb-acfb-34e084bc78d3.*,IHECRE00000123
IHECRE00000123.3,partial,BLUEPRINT,ChIP-Seq,H3K4me1,b994f256-2073-4efa-a329-b02983110d17,EGAR00001227996,EGAR00001228122,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000123.3.b994f256-2073-4efa-a329-b02983110d17.*,IHECRE00000123
IHECRE00000123.3,partial,BLUEPRINT,ChIP-Seq,H3K4me3,338f4b15-e495-46b5-bbf2-9b406133f089,EGAR00001227995,EGAR00001228122,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000123.3.338f4b15-e495-46b5-bbf2-9b406133f089.*,IHECRE00000123
IHECRE00000123.3,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,07be271d-26bd-4178-8223-755c67ea08ef,EGAR00001228975,nan,42,nan,42,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000123.3.07be271d-26bd-4178-8223-755c67ea08ef.*,IHECRE00000123
IHECRE00000124.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,7fe1ce38-bbc5-43fa-a5e9-edea03584032,EGAR00001092227,EGAR00001092225,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.7fe1ce38-bbc5-43fa-a5e9-edea03584032.*,IHECRE00000124
IHECRE00000124.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,2d63fae2-40ff-4974-8d7c-bac7c78ff343,EGAR00001092221,EGAR00001092225,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.2d63fae2-40ff-4974-8d7c-bac7c78ff343.*,IHECRE00000124
IHECRE00000124.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,df5f72f3-4689-45a7-bd12-868d03c3926b,EGAR00001092220,EGAR00001092225,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.df5f72f3-4689-45a7-bd12-868d03c3926b.*,IHECRE00000124
IHECRE00000124.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,556011e1-857e-4510-a17f-89e743dedeaa,EGAR00001092222;EGAR00001228097,EGAR00001092225,42;42,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.556011e1-857e-4510-a17f-89e743dedeaa.*,IHECRE00000124
IHECRE00000124.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,19d4732f-b244-4b37-99bc-f555eabcef9a,EGAR00001092226,EGAR00001092225,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.19d4732f-b244-4b37-99bc-f555eabcef9a.*,IHECRE00000124
IHECRE00000124.3,complete,BLUEPRINT,ChIP-Seq,H3K9me3,f00ae881-3750-417b-9d2b-4bb1803de1d7,EGAR00001092209,EGAR00001092225,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.f00ae881-3750-417b-9d2b-4bb1803de1d7.*,IHECRE00000124
IHECRE00000124.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,81a81825-3675-437c-9ce3-4577ea4e40bb,EGAR00001092207,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000124.3.81a81825-3675-437c-9ce3-4577ea4e40bb.*,IHECRE00000124
IHECRE00000124.3,complete,BLUEPRINT,WGBS,standard,d50bb794-9152-497f-977b-585150c55e47,EGAR00001101452;EGAR00001101466;EGAR00001101486;EGAR00001101487;EGAR00001101488;EGAR00001101489;EGAR00001101490;EGAR00001302935;EGAR00001302949;EGAR00001302969;EGAR00001302970;EGAR00001302971;EGAR00001302972;EGAR00001302973,nan,100;101;101;101;101;101;101,nan,100;101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000124.3.d50bb794-9152-497f-977b-585150c55e47.*,IHECRE00000124
IHECRE00000125.3,partial,BLUEPRINT,ChIP-Seq,H3K27ac,b43626e9-ae3b-4929-849e-473dd820693d,EGAX00001262410,EGAR00001228111,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000125.3.b43626e9-ae3b-4929-849e-473dd820693d.*,IHECRE00000125
IHECRE00000125.3,partial,BLUEPRINT,ChIP-Seq,H3K27me3,f0865351-4d81-4bab-8fd7-ea2f19c00012,EGAR00001228605,EGAR00001228111,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000125.3.f0865351-4d81-4bab-8fd7-ea2f19c00012.*,IHECRE00000125
IHECRE00000125.3,partial,BLUEPRINT,ChIP-Seq,H3K36me3,dacc7ba8-eaa9-422e-a4a9-bea4ff368702,EGAR00001228603,EGAR00001228111,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000125.3.dacc7ba8-eaa9-422e-a4a9-bea4ff368702.*,IHECRE00000125
IHECRE00000125.3,partial,BLUEPRINT,ChIP-Seq,H3K4me1,69ce1ec8-7f77-4c50-876b-265a360f1409,EGAR00001228604,EGAR00001228111,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000125.3.69ce1ec8-7f77-4c50-876b-265a360f1409.*,IHECRE00000125
IHECRE00000125.3,partial,BLUEPRINT,ChIP-Seq,H3K4me3,508c4367-103d-4ce1-8f45-0449f4dc7288,EGAR00001245923,EGAR00001228111,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000125.3.508c4367-103d-4ce1-8f45-0449f4dc7288.*,IHECRE00000125
IHECRE00000125.3,partial,BLUEPRINT,ChIP-Seq,H3K9me3,92e2752a-944f-4ba1-b882-6e5ec94cf3b0,EGAR00001228606,EGAR00001228111,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000125.3.92e2752a-944f-4ba1-b882-6e5ec94cf3b0.*,IHECRE00000125
IHECRE00000126.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,4655431f-8c56-4476-831c-eb227cec568c,EGAR00001185063,EGAR00001185106,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.4655431f-8c56-4476-831c-eb227cec568c.*,IHECRE00000126
IHECRE00000126.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,2846e92d-580c-47b7-a067-576dcdf07383,EGAR00001185072,EGAR00001185106,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.2846e92d-580c-47b7-a067-576dcdf07383.*,IHECRE00000126
IHECRE00000126.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,0c600fad-76af-4396-b66d-45cc11ce045a,EGAR00001185071,EGAR00001185106,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.0c600fad-76af-4396-b66d-45cc11ce045a.*,IHECRE00000126
IHECRE00000126.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,d0bfbd94-1356-4f3e-90d5-3e35710ea347,EGAR00001245910,EGAR00001185106,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.d0bfbd94-1356-4f3e-90d5-3e35710ea347.*,IHECRE00000126
IHECRE00000126.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,d7185ece-dead-471a-94c7-970dbc1c9c5a,EGAR00001185062,EGAR00001185106,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.d7185ece-dead-471a-94c7-970dbc1c9c5a.*,IHECRE00000126
IHECRE00000126.3,complete,BLUEPRINT,ChIP-Seq,H3K9me3,a389932f-ae32-47d4-b6e3-f5cd02b280f6,EGAR00001245911,EGAR00001185106,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.a389932f-ae32-47d4-b6e3-f5cd02b280f6.*,IHECRE00000126
IHECRE00000126.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,a4b583ee-3873-45f6-a1e5-88a32fbf06b7,EGAR00001219219,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000126.3.a4b583ee-3873-45f6-a1e5-88a32fbf06b7.*,IHECRE00000126
IHECRE00000126.3,complete,BLUEPRINT,WGBS,standard,75ac012e-221a-40e8-83c7-29a854cd5bc6,EGAR00001251138;EGAR00001251142;EGAR00001251198;EGAR00001251202;EGAR00001251206;EGAR00001251210;EGAR00001251214;EGAR00001251218;EGAR00001251222;EGAR00001251238;EGAR00001251322;EGAR00001251338;EGAR00001251342;EGAR00001251346;EGAR00001251362,nan,101;101;101;101;101;101;101;101;101;101;101;101;101;101;101,nan,101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000126.3.75ac012e-221a-40e8-83c7-29a854cd5bc6.*,IHECRE00000126
IHECRE00000128.3,partial,BLUEPRINT,ChIP-Seq,H3K27me3,78634527-e30e-458a-b454-6e3d8ff01e2a,EGAR00001185104,EGAR00001284400,101,101,42,75,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000128.3.78634527-e30e-458a-b454-6e3d8ff01e2a.*,IHECRE00000128
IHECRE00000128.3,partial,BLUEPRINT,ChIP-Seq,H3K36me3,f9c0ad86-06e0-4817-9f19-43c2519db0e9,EGAR00001185148,EGAR00001284400,101,101,42,75,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000128.3.f9c0ad86-06e0-4817-9f19-43c2519db0e9.*,IHECRE00000128
IHECRE00000128.3,partial,BLUEPRINT,ChIP-Seq,H3K4me1,8de1d821-1ada-4c38-b7be-1a17e1244efe,EGAR00001228081,EGAR00001284400,101,101,42,75,ihec-chipseq-containerv1.1.4,true,false,nan,11-26-2021,incoming/ChIP-Seq/11-29-2021/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000128.3.8de1d821-1ada-4c38-b7be-1a17e1244efe.*,IHECRE00000128
IHECRE00000128.3,partial,BLUEPRINT,ChIP-Seq,H3K4me3,4eff3a1c-3e69-4ee2-8951-b1964a2e5dec,EGAR00001228080,EGAR00001284400,42,101,75,75,ihec-chipseq-containerv1.1.4,true,false,nan,11-26-2021,incoming/ChIP-Seq/11-29-2021/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000128.3.4eff3a1c-3e69-4ee2-8951-b1964a2e5dec.*,IHECRE00000128
IHECRE00000128.3,partial,BLUEPRINT,ChIP-Seq,H3K9me3,d3d73181-d775-4abe-99e2-febcb98d63a6,EGAR00001185105,EGAR00001284400,42,101,75,75,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000128.3.d3d73181-d775-4abe-99e2-febcb98d63a6.*,IHECRE00000128
IHECRE00000128.3,partial,BLUEPRINT,WGBS,standard,39fdb2bf-817d-462c-93c2-7e4b80c3d5f6,EGAR00001127094;EGAR00001127097;EGAR00001127100;EGAR00001127103;EGAR00001127124;EGAR00001127127;EGAR00001127130;EGAR00001127133;EGAR00001127136;EGAR00001127139;EGAR00001127142,nan,101;101;101;100;101;101;101;101;101;101;101,nan,100;101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000128.3.39fdb2bf-817d-462c-93c2-7e4b80c3d5f6.*,IHECRE00000128
IHECRE00000129.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,b3adf3d7-6c77-4bc6-a996-7aa999aedf39,EGAR00001143012,EGAR00001143042,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.b3adf3d7-6c77-4bc6-a996-7aa999aedf39.*,IHECRE00000129
IHECRE00000129.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,acc389c8-306d-460f-95cb-548ca498e7e9,EGAR00001132153,EGAR00001143042,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.acc389c8-306d-460f-95cb-548ca498e7e9.*,IHECRE00000129
IHECRE00000129.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,10d36a04-e044-4c40-9b45-3ef18c963298,EGAR00001132147,EGAR00001143042,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.10d36a04-e044-4c40-9b45-3ef18c963298.*,IHECRE00000129
IHECRE00000129.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,b55212c4-278a-46e6-a914-7321e68a657d,EGAR00001132148,EGAR00001143042,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.b55212c4-278a-46e6-a914-7321e68a657d.*,IHECRE00000129
IHECRE00000129.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,bc704cb6-f394-4a6d-8baf-6481c2b4d10c,EGAR00001132132,EGAR00001143042,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.bc704cb6-f394-4a6d-8baf-6481c2b4d10c.*,IHECRE00000129
IHECRE00000129.3,complete,BLUEPRINT,ChIP-Seq,H3K9me3,24e1c000-860b-414c-8a5a-cb73e98c0c6a,EGAR00001132134,EGAR00001143042,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000129.3.24e1c000-860b-414c-8a5a-cb73e98c0c6a.*,IHECRE00000129
IHECRE00000129.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,76da2630-a9bf-4056-a0c4-e038ec13ee9a,EGAR00001137344,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000129.3.76da2630-a9bf-4056-a0c4-e038ec13ee9a.*,IHECRE00000129
IHECRE00000129.3,complete,BLUEPRINT,WGBS,standard,e1c8805b-c7d8-432c-a71f-ce99c408384e,EGAR00001152202;EGAR00001152221;EGAR00001152240;EGAR00001152243;EGAR00001152254;EGAR00001152273;EGAR00001152276;EGAR00001152295;EGAR00001152314;EGAR00001152333,nan,101;101;101;101;101;101;101;101;101;101,nan,101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000129.3.e1c8805b-c7d8-432c-a71f-ce99c408384e.*,IHECRE00000129
IHECRE00000130.3,partial,BLUEPRINT,RNA-Seq,mRNA-Seq,ba4abbc6-0f7f-4d96-ab57-47d9b5677cd2,EGAR00001131857;EGAR00001131858;EGAR00001131859;EGAR00001131860;EGAR00001162291;EGAR00001162292;EGAR00001162293,nan,100;100;100;100;98;98;98,nan,75;75;75;75;75;75;75,nan,ihec-rnaseq-containerv1.1.0,true,true,false,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000130.3.ba4abbc6-0f7f-4d96-ab57-47d9b5677cd2.*,IHECRE00000130
IHECRE00000132.3,partial,BLUEPRINT,ChIP-Seq,H3K27ac,a816f981-4295-4fa0-a3e5-d6578209b0c9,EGAR00001185078,EGAR00001403265,42,44,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-24-2022,incoming/ChIP-Seq/08-24-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000132.3.a816f981-4295-4fa0-a3e5-d6578209b0c9.*,IHECRE00000132
IHECRE00000132.3,partial,BLUEPRINT,ChIP-Seq,H3K27me3,6b642d01-8532-41c4-a319-2cccf6949cf0,EGAR00001228052,EGAR00001403265,42,44,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-24-2022,incoming/ChIP-Seq/08-24-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000132.3.6b642d01-8532-41c4-a319-2cccf6949cf0.*,IHECRE00000132
IHECRE00000132.3,partial,BLUEPRINT,ChIP-Seq,H3K36me3,c958c695-5fdd-442d-ba60-c9f0b6a034d8,EGAR00001228050;EGAR00001228062,EGAR00001403265,42;42,44,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-24-2022,incoming/ChIP-Seq/08-24-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000132.3.c958c695-5fdd-442d-ba60-c9f0b6a034d8.*,IHECRE00000132
IHECRE00000132.3,partial,BLUEPRINT,ChIP-Seq,H3K4me1,09e2d37a-a6a9-4de3-b305-036476fe31f6,EGAR00001228051;EGAR00001228063,EGAR00001403265,42;42,44,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,08-24-2022,incoming/ChIP-Seq/08-24-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000132.3.09e2d37a-a6a9-4de3-b305-036476fe31f6.*,IHECRE00000132
