EpiRR	EpiRR_status	project	metadata	value
IHECRE00002465.1	Partial	BLUEPRINT	subject_id	S00S7F
IHECRE00002465.1	Partial	BLUEPRINT	gender	female
IHECRE00002465.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002465.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002465.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002465.1	Partial	BLUEPRINT	disease	None
IHECRE00002465.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000096;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002465.1	Partial	BLUEPRINT	donor_age	60 - 65
IHECRE00002465.1	Partial	BLUEPRINT	phenotype	CL:0000096;PATO:0000461;UBERON:0013756
IHECRE00002465.1	Partial	BLUEPRINT	cell_type	mature neutrophil
IHECRE00002465.1	Partial	BLUEPRINT	markers	CD66b+ CD16+
IHECRE00002465.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002465.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002466.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002466.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002466.1	Partial	BLUEPRINT	donor_id	S011HL
IHECRE00002466.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002466.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002466.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002466.1	Partial	BLUEPRINT	subject_id	S011HL
IHECRE00002466.1	Partial	BLUEPRINT	gender	female
IHECRE00002466.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002466.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002466.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002466.1	Partial	BLUEPRINT	disease	None
IHECRE00002466.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000096;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002466.1	Partial	BLUEPRINT	donor_age	65 - 70
IHECRE00002466.1	Partial	BLUEPRINT	phenotype	CL:0000096;PATO:0000461;UBERON:0013756
IHECRE00002466.1	Partial	BLUEPRINT	cell_type	mature neutrophil
IHECRE00002466.1	Partial	BLUEPRINT	markers	CD66b+ CD16+
IHECRE00002466.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002466.1	Partial	BLUEPRINT	molecule	total RNA
IHECRE00002466.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002467.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002467.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002467.1	Partial	BLUEPRINT	donor_id	S007G7
IHECRE00002467.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002467.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002467.1	Partial	BLUEPRINT	donor_sex	Male
IHECRE00002467.1	Partial	BLUEPRINT	subject_id	S007G7
IHECRE00002467.1	Partial	BLUEPRINT	gender	male
IHECRE00002467.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002467.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002467.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002467.1	Partial	BLUEPRINT	disease	None
IHECRE00002467.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0002057;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002467.1	Partial	BLUEPRINT	donor_age	60 - 65
IHECRE00002467.1	Partial	BLUEPRINT	phenotype	CL:0002057;PATO:0000461;UBERON:0013756
IHECRE00002467.1	Partial	BLUEPRINT	cell_type	CD14-positive, CD16-negative classical monocyte
IHECRE00002467.1	Partial	BLUEPRINT	markers	CD14+ CD16-
IHECRE00002467.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002467.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002468.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002468.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002468.1	Partial	BLUEPRINT	donor_id	S013DL
IHECRE00002468.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002468.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002468.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002468.1	Partial	BLUEPRINT	subject_id	S013DL
IHECRE00002468.1	Partial	BLUEPRINT	gender	female
IHECRE00002468.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002468.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002468.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002468.1	Partial	BLUEPRINT	disease	None
IHECRE00002468.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0002057;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002468.1	Partial	BLUEPRINT	donor_age	50 - 55
IHECRE00002468.1	Partial	BLUEPRINT	phenotype	CL:0002057;PATO:0000461;UBERON:0013756
IHECRE00002468.1	Partial	BLUEPRINT	cell_type	CD14-positive, CD16-negative classical monocyte
IHECRE00002468.1	Partial	BLUEPRINT	markers	CD14+ CD16-
IHECRE00002468.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002468.1	Partial	BLUEPRINT	molecule	total RNA
IHECRE00002468.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002469.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002469.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002469.1	Partial	BLUEPRINT	donor_id	S00P8P
IHECRE00002469.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002469.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002469.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002469.1	Partial	BLUEPRINT	subject_id	S00P8P
IHECRE00002469.1	Partial	BLUEPRINT	gender	female
IHECRE00002469.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002469.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002469.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002469.1	Partial	BLUEPRINT	disease	None
IHECRE00002469.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000096;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002469.1	Partial	BLUEPRINT	donor_age	65 - 70
IHECRE00002469.1	Partial	BLUEPRINT	phenotype	CL:0000096;PATO:0000461;UBERON:0013756
IHECRE00002469.1	Partial	BLUEPRINT	cell_type	mature neutrophil
IHECRE00002469.1	Partial	BLUEPRINT	markers	CD66b+ CD16+
IHECRE00002469.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002469.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002470.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002470.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002470.1	Partial	BLUEPRINT	donor_id	S002MF
IHECRE00002470.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002470.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002470.1	Partial	BLUEPRINT	donor_sex	Male
IHECRE00002470.1	Partial	BLUEPRINT	gender	male
IHECRE00002470.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002470.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002470.1	Partial	BLUEPRINT	pooled_aliquot_ids	S002MFB3
IHECRE00002470.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002470.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000624;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002470.1	Partial	BLUEPRINT	disease	None
IHECRE00002470.1	Partial	BLUEPRINT	donor_age	65 - 70
IHECRE00002470.1	Partial	BLUEPRINT	phenotype	CL:0000624;UBERON_0013756
IHECRE00002470.1	Partial	BLUEPRINT	cell_type	CD4-positive, alpha-beta T cell
IHECRE00002470.1	Partial	BLUEPRINT	markers	CD45RA+, CD4+, CD45RO-
IHECRE00002470.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002470.1	Partial	BLUEPRINT	donor_health_status	Healthy
IHECRE00002471.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002471.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002471.1	Partial	BLUEPRINT	donor_id	S003AZ
IHECRE00002471.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002471.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002471.1	Partial	BLUEPRINT	donor_sex	Male
IHECRE00002471.1	Partial	BLUEPRINT	subject_id	S003AZ
IHECRE00002471.1	Partial	BLUEPRINT	gender	male
IHECRE00002471.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002471.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002471.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002471.1	Partial	BLUEPRINT	disease	None
IHECRE00002471.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000096;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002471.1	Partial	BLUEPRINT	donor_age	65 - 70
IHECRE00002471.1	Partial	BLUEPRINT	phenotype	CL:0000096;PATO:0000461;UBERON:0013756
IHECRE00002471.1	Partial	BLUEPRINT	cell_type	mature neutrophil
IHECRE00002471.1	Partial	BLUEPRINT	markers	CD66b+ CD16+
IHECRE00002471.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002471.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002472.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002472.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002472.1	Partial	BLUEPRINT	donor_id	S002WW
IHECRE00002472.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002472.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002472.1	Partial	BLUEPRINT	donor_sex	Male
IHECRE00002472.1	Partial	BLUEPRINT	gender	male
IHECRE00002472.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002472.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002472.1	Partial	BLUEPRINT	pooled_aliquot_ids	S002WWB3,S002WWB4
IHECRE00002472.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002472.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000624;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002472.1	Partial	BLUEPRINT	disease	None
IHECRE00002472.1	Partial	BLUEPRINT	donor_age	45 - 50
IHECRE00002472.1	Partial	BLUEPRINT	phenotype	CL:0000624;UBERON_0013756
IHECRE00002472.1	Partial	BLUEPRINT	cell_type	CD4-positive, alpha-beta T cell
IHECRE00002472.1	Partial	BLUEPRINT	markers	CD45RA+, CD4+, CD45RO-
IHECRE00002472.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002472.1	Partial	BLUEPRINT	donor_health_status	Healthy
IHECRE00002473.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002473.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002473.1	Partial	BLUEPRINT	donor_id	S00H5Q
IHECRE00002473.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002473.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002473.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002473.1	Partial	BLUEPRINT	subject_id	S00H5Q
IHECRE00002473.1	Partial	BLUEPRINT	gender	female
IHECRE00002473.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002473.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002473.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002473.1	Partial	BLUEPRINT	disease	None
IHECRE00002473.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000624;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002473.1	Partial	BLUEPRINT	donor_age	60 - 65
IHECRE00002473.1	Partial	BLUEPRINT	phenotype	CL:0000624;PATO:0000461;UBERON:0013756
IHECRE00002473.1	Partial	BLUEPRINT	cell_type	CD4-positive, alpha-beta T cell
IHECRE00002473.1	Partial	BLUEPRINT	markers	CD3+ CD4+ CD45RA+
IHECRE00002473.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002473.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002474.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002474.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002474.1	Partial	BLUEPRINT	donor_id	S00FK4
IHECRE00002474.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002474.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002474.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002474.1	Partial	BLUEPRINT	subject_id	S00FK4
IHECRE00002474.1	Partial	BLUEPRINT	gender	female
IHECRE00002474.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002474.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002474.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002474.1	Partial	BLUEPRINT	disease	None
IHECRE00002474.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000096;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002474.1	Partial	BLUEPRINT	donor_age	55 - 60
IHECRE00002474.1	Partial	BLUEPRINT	phenotype	CL:0000096;PATO:0000461;UBERON:0013756
IHECRE00002474.1	Partial	BLUEPRINT	cell_type	mature neutrophil
IHECRE00002474.1	Partial	BLUEPRINT	markers	CD66b+ CD16+
IHECRE00002474.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002474.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002475.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002475.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002475.1	Partial	BLUEPRINT	donor_id	S003R1
IHECRE00002475.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002475.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002475.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002475.1	Partial	BLUEPRINT	subject_id	S003R1
IHECRE00002475.1	Partial	BLUEPRINT	gender	female
IHECRE00002475.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002475.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002475.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002475.1	Partial	BLUEPRINT	disease	None
IHECRE00002475.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000096;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002475.1	Partial	BLUEPRINT	donor_age	45 - 50
IHECRE00002475.1	Partial	BLUEPRINT	phenotype	CL:0000096;PATO:0000461;UBERON:0013756
IHECRE00002475.1	Partial	BLUEPRINT	cell_type	mature neutrophil
IHECRE00002475.1	Partial	BLUEPRINT	markers	CD66b+ CD16+
IHECRE00002475.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002475.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002476.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002476.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002476.1	Partial	BLUEPRINT	donor_id	S00PDF
IHECRE00002476.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002476.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002476.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002476.1	Partial	BLUEPRINT	subject_id	S00PDF
IHECRE00002476.1	Partial	BLUEPRINT	gender	female
IHECRE00002476.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002476.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002476.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002476.1	Partial	BLUEPRINT	disease	None
IHECRE00002476.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0002057;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002476.1	Partial	BLUEPRINT	donor_age	30 - 35
IHECRE00002476.1	Partial	BLUEPRINT	phenotype	CL:0002057;PATO:0000461;UBERON:0013756
IHECRE00002476.1	Partial	BLUEPRINT	cell_type	CD14-positive, CD16-negative classical monocyte
IHECRE00002476.1	Partial	BLUEPRINT	markers	CD14+ CD16-
IHECRE00002476.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002476.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002477.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002477.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002477.1	Partial	BLUEPRINT	donor_id	S00S6H
IHECRE00002477.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002477.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002477.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002477.1	Partial	BLUEPRINT	subject_id	S00S6H
IHECRE00002477.1	Partial	BLUEPRINT	gender	female
IHECRE00002477.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002477.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002477.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002477.1	Partial	BLUEPRINT	disease	None
IHECRE00002477.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0002057;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002477.1	Partial	BLUEPRINT	donor_age	70 - 75
IHECRE00002477.1	Partial	BLUEPRINT	phenotype	CL:0002057;PATO:0000461;UBERON:0013756
IHECRE00002477.1	Partial	BLUEPRINT	cell_type	CD14-positive, CD16-negative classical monocyte
IHECRE00002477.1	Partial	BLUEPRINT	markers	CD14+ CD16-
IHECRE00002477.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002477.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002478.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002478.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002478.1	Partial	BLUEPRINT	donor_id	S001C2
IHECRE00002478.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002478.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002478.1	Partial	BLUEPRINT	donor_sex	Male
IHECRE00002478.1	Partial	BLUEPRINT	subject_id	S001C2
IHECRE00002478.1	Partial	BLUEPRINT	gender	male
IHECRE00002478.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002478.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002478.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002478.1	Partial	BLUEPRINT	disease	None
IHECRE00002478.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0002057;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002478.1	Partial	BLUEPRINT	donor_age	65 - 70
IHECRE00002478.1	Partial	BLUEPRINT	phenotype	CL:0002057;PATO:0000461;UBERON:0013756
IHECRE00002478.1	Partial	BLUEPRINT	cell_type	CD14-positive, CD16-negative classical monocyte
IHECRE00002478.1	Partial	BLUEPRINT	markers	CD14+ CD16-
IHECRE00002478.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002478.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002479.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002479.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002479.1	Partial	BLUEPRINT	donor_id	S00PWE
IHECRE00002479.1	Partial	BLUEPRINT	donor_ethnicity	Northern European
IHECRE00002479.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002479.1	Partial	BLUEPRINT	donor_sex	Male
IHECRE00002479.1	Partial	BLUEPRINT	subject_id	S00PWE
IHECRE00002479.1	Partial	BLUEPRINT	gender	male
IHECRE00002479.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002479.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002479.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002479.1	Partial	BLUEPRINT	disease	None
IHECRE00002479.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0002057;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002479.1	Partial	BLUEPRINT	donor_age	50 - 55
IHECRE00002479.1	Partial	BLUEPRINT	phenotype	CL:0002057;PATO:0000461;UBERON:0013756
IHECRE00002479.1	Partial	BLUEPRINT	cell_type	CD14-positive, CD16-negative classical monocyte
IHECRE00002479.1	Partial	BLUEPRINT	markers	CD14+ CD16-
IHECRE00002479.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002479.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002480.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002480.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002480.1	Partial	BLUEPRINT	donor_id	S00W45
IHECRE00002480.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002480.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002480.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002480.1	Partial	BLUEPRINT	subject_id	S00W45
IHECRE00002480.1	Partial	BLUEPRINT	gender	female
IHECRE00002480.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002480.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002480.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002480.1	Partial	BLUEPRINT	disease	None
IHECRE00002480.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000624;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002480.1	Partial	BLUEPRINT	donor_age	65 - 70
IHECRE00002480.1	Partial	BLUEPRINT	phenotype	CL:0000624;PATO:0000461;UBERON:0013756
IHECRE00002480.1	Partial	BLUEPRINT	cell_type	CD4-positive, alpha-beta T cell
IHECRE00002480.1	Partial	BLUEPRINT	markers	CD3+ CD4+ CD45RA+
IHECRE00002480.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002480.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002481.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002481.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002481.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002481.1	Partial	BLUEPRINT	donor_id	S0026A
IHECRE00002481.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002481.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002481.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002481.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002481.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000624;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002481.1	Partial	BLUEPRINT	disease	None
IHECRE00002481.1	Partial	BLUEPRINT	donor_age	55 - 60
IHECRE00002481.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002481.1	Partial	BLUEPRINT	cell_type	CD4-positive, alpha-beta T cell
IHECRE00002481.1	Partial	BLUEPRINT	gender	female
IHECRE00002481.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002482.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002482.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002482.1	Partial	BLUEPRINT	donor_id	S00G9M
IHECRE00002482.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002482.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002482.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002482.1	Partial	BLUEPRINT	subject_id	S00G9M
IHECRE00002482.1	Partial	BLUEPRINT	gender	female
IHECRE00002482.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002482.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002482.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002482.1	Partial	BLUEPRINT	disease	None
IHECRE00002482.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0000096;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002482.1	Partial	BLUEPRINT	donor_age	40 - 45
IHECRE00002482.1	Partial	BLUEPRINT	phenotype	CL:0000096;PATO:0000461;UBERON:0013756
IHECRE00002482.1	Partial	BLUEPRINT	cell_type	mature neutrophil
IHECRE00002482.1	Partial	BLUEPRINT	markers	CD66b+ CD16+
IHECRE00002482.1	Partial	BLUEPRINT	donor_health_status	NA
IHECRE00002482.1	Partial	BLUEPRINT	biomaterial_provider	NIHR Cambridge BioResource
IHECRE00002483.1	Partial	BLUEPRINT	biomaterial_type	Primary Cell
IHECRE00002483.1	Partial	BLUEPRINT	disease_ontology_uri	NA
IHECRE00002483.1	Partial	BLUEPRINT	donor_id	S00WKA
IHECRE00002483.1	Partial	BLUEPRINT	donor_ethnicity	NA
IHECRE00002483.1	Partial	BLUEPRINT	passage_if_expanded	NA
IHECRE00002483.1	Partial	BLUEPRINT	donor_sex	Female
IHECRE00002483.1	Partial	BLUEPRINT	subject_id	S00WKA
IHECRE00002483.1	Partial	BLUEPRINT	gender	female
IHECRE00002483.1	Partial	BLUEPRINT	tissue_type	venous blood
IHECRE00002483.1	Partial	BLUEPRINT	taxon_id	9606
IHECRE00002483.1	Partial	BLUEPRINT	species	Homo sapiens
IHECRE00002483.1	Partial	BLUEPRINT	disease	None
IHECRE00002483.1	Partial	BLUEPRINT	sample_ontology_uri	http://purl.obolibrary.org/obo/CL_0002057;http://purl.obolibrary.org/obo/UBERON_0013756
IHECRE00002483.1	Partial	BLUEPRINT	donor_age	65 - 70
IHECRE00002483.1	Partial	BLUEPRINT	phenotype	CL:0002057;PATO:0000461;UBERON:0013756
IHECRE00002483.1	Partial	BLUEPRINT	cell_type	CD14-positive, CD16-negative classical monocyte
